NM_MUNICIPIO,NM_VOTAVEL,SG_PARTIDO,QT_VOTOS,PERCENTAGE
NEVES PAULISTA,TICO DA PORCADA,REPUBLICANOS,205,0.038490424333458506
NEVES PAULISTA,LUCÃO,MDB,190,0.03567405182125422
SÃO SIMÃO,MAX,PSD,673,0.08140800774162332
SÃO SIMÃO,VICTOR MURILO,PSD,554,0.06701342687794846
SÃO SIMÃO,MATHEUS AMBRÓSIO,MDB,531,0.064231280996734
SÃO SIMÃO,SORAIA DO BANCO,UNIÃO,500,0.0604814322003145
SÃO SIMÃO,CLAUDEMIR MI,MDB,322,0.03895004233700254
SÃO SIMÃO,ALEXANDRE GIUSSANI,PRD,261,0.03157130760856417
SÃO SIMÃO,VAM,REPUBLICANOS,242,0.02927301318495222
SÃO SIMÃO,ANA LUIZA MARCANTONIO,UNIÃO,224,0.027095681625740897
SÃO SIMÃO,MARCIA GRANEIRO,PSD,197,0.023829684286923915
MERIDIANO,JUNINHO BILL,REPUBLICANOS,264,0.08426428343440792
MERIDIANO,RUI DIAS,PSD,245,0.07819980849026492
MERIDIANO,EDIVAN TONELOTE,PSD,242,0.07724225981487393
MERIDIANO,VICTOR HUGO,PSD,134,0.04277050750079796
MERIDIANO,LINDINHO,PRD,117,0.03734439834024896
MERIDIANO,DAIANE SILVA CABELEIREIRA,PL,115,0.036706032556654965
MERIDIANO,BRANCO COREIRO,AVANTE,110,0.035110118097669965
MERIDIANO,RAFAEL ALVES,AVANTE,104,0.03319502074688797
MERIDIANO,POMBINHA,MDB,102,0.03255665496329397
COLINA,DR MARIO HENRIQUE,MDB,577,0.055115101728913936
COLINA,TIAGO DA NOELI,UNIÃO,442,0.04221988728627376
COLINA,GUSTAVO MONTANHA,MDB,424,0.0405005253605884
COLINA,VALDIR BRAIT,PSB,405,0.03868564332792053
COLINA,FÁTIMA PIAI RAMADAN,PSB,392,0.03744388193714777
COLINA,EDER STRAMASSO,PSD,369,0.035246919476549815
COLINA,RAFAEL CURY,PSB,361,0.034482758620689655
COLINA,BIGURI,MDB,360,0.03438723851370713
COLINA,JOÃO FARIA,PSDB,337,0.03219027605310918
COLINA,LOBINHO,REPUBLICANOS,324,0.03094851466233642
COLINA,BRANCO DO JORNAL,PSB,316,0.030184353806476265
MIGUELÓPOLIS,MARCELLE DO JEOVÁ COLETIVO,PP,630,0.05308839639335974
MIGUELÓPOLIS,DR RODRIGO DOROTHEU,PRD,525,0.04424033032779978
MIGUELÓPOLIS,ALEX MARCELINO FILHO DO (NENE),PP,493,0.041543776860200554
MIGUELÓPOLIS,MIMITO SOM,PSB,488,0.04112244038088818
MIGUELÓPOLIS,WILIAN DO JOAQUIM FERREIRA,MDB,393,0.03311704727395298
MIGUELÓPOLIS,WANDIM,PSB,371,0.03126316676497851
MIGUELÓPOLIS,ROGERINHO DA SAÚDE,PSB,363,0.030589028398078706
MIGUELÓPOLIS,DAVI LACERDA,PL,359,0.030251959214628803
MIGUELÓPOLIS,PITITIM,PSD,358,0.030167691918766327
MIGUELÓPOLIS,JADE DA HABITAÇAO,CIDADANIA,354,0.029830622735316423
MIGUELÓPOLIS,EDILSON MÃO DE OBRA,UNIÃO,337,0.028398078705654337
PEDRA BELA,TAMONY MACIEL,UNIÃO,239,0.06084521384928717
PEDRA BELA,DANIEL COWBOY,PSDB,237,0.06033604887983707
PEDRA BELA,NIXO,PSD,175,0.04455193482688391
PEDRA BELA,RENATO,PODE,157,0.039969450101833
PEDRA BELA,ADALTO LEME,PSB,154,0.03920570264765784
PEDRA BELA,MOACIR DOS LIMAS,PSD,137,0.034877800407331974
PEDRA BELA,MURILO MORAES,PSB,134,0.03411405295315682
PEDRA BELA,NOEL MARQUES ,PSDB,125,0.03182281059063136
PEDRA BELA,DANIEL (GRILO),MDB,121,0.03080448065173116
AVARÉ,PEDRO FUSCO,PL,2008,0.04833429616791835
AVARÉ,PROFESSORA ADALGISA WARD,PODE,1670,0.04019834392451377
AVARÉ,MAGNO GREGUER FILHO DO TONHÃO,REPUBLICANOS,1199,0.028860966685923358
AVARÉ,DR HIDALGO,PSD,1185,0.028523974581166955
AVARÉ,JAIRINHO DO PAINEIRAS,REPUBLICANOS,1121,0.026983439245137686
AVARÉ,LUIZ CLAUDIO DESPACHANTE,PODE,1045,0.02515405353360293
AVARÉ,MOACIR LIMA,PSD,910,0.021904486809166186
AVARÉ,LÉO RIPOLI,PODE,851,0.0204843057962642
AVARÉ,RICARDINHO,PL,800,0.019256691700365876
AVARÉ,BARRETO DO MERCADO,PT,789,0.018991912189485847
AVARÉ,DR JOSÉ CARLOS,PSB,779,0.018751203543231273
AVARÉ,CB SAMUEL PAES,PSD,769,0.0185104948969767
AVARÉ,BEL DADARIO DIRETORA PROTETORA,PODE,748,0.018005006739842094
IBIRÁ,DONA SONIA,CIDADANIA,486,0.06375442739079103
IBIRÁ,BERTOLIN,PRD,441,0.05785123966942149
IBIRÁ,NETO BIBO,PL,424,0.05562114653023744
IBIRÁ,TOM DO ESPORTE,PP,250,0.032795487340941884
IBIRÁ,JUNINHO GARCIA,PL,246,0.032270759543486814
IBIRÁ,PRETO,PSD,240,0.03148366784730421
IBIRÁ,JOÃO CARIOCA,MDB,237,0.03109012199921291
IBIRÁ,RODRIGO PAGLIUSI,REPUBLICANOS,228,0.029909484454939
IBIRÁ,SAMUEL SEIXAS,REPUBLICANOS,222,0.029122392758756395
INDIAPORÃ,ELEN CHRISTINA,MDB,229,0.08570359281437126
INDIAPORÃ,INÁCIO PROFESSOR,PL,196,0.07335329341317365
INDIAPORÃ,ALAERTE,REPUBLICANOS,174,0.06511976047904192
INDIAPORÃ,MANÉZINHO DA JOANA,MDB,174,0.06511976047904192
INDIAPORÃ,WILLIAN BRITO,REPUBLICANOS,154,0.05763473053892216
INDIAPORÃ,MARLOM MENDONÇA,MDB,144,0.05389221556886228
INDIAPORÃ,MARILÚ DO CHIQUINHO,PODE,123,0.04603293413173653
INDIAPORÃ,CRISTINA AYDAR,PL,119,0.04453592814371257
INDIAPORÃ,SILMAR RIBAS,PL,117,0.0437874251497006
JÚLIO MESQUITA,RODRIGO DO ZÉ DA CARNE,PSDB,285,0.08750383788762665
JÚLIO MESQUITA,PATRICIA DO POSTO,PSDB,260,0.07982806263432607
JÚLIO MESQUITA,ZÉ VIANA,PSDB,231,0.07092416334049739
JÚLIO MESQUITA,VALMIR LEITE,PP,216,0.06631869818851704
JÚLIO MESQUITA,PEPE,PP,199,0.061099171016272644
JÚLIO MESQUITA,JUNIOR DO POSTO,PP,171,0.052502302732575994
JÚLIO MESQUITA,WAGUINHO DA BAIA,PSDB,157,0.048203868590727665
JÚLIO MESQUITA,TIÃOZINHO DO JONAS,PL,146,0.04482652747927541
JÚLIO MESQUITA,CLAUDINHO DA ALMERINDA,PSD,130,0.039914031317163035
ESPÍRITO SANTO DO PINHAL,JHONNY LAURINDO,REPUBLICANOS,1952,0.09353138476281744
ESPÍRITO SANTO DO PINHAL,FORMIGÃO,PODE,1324,0.06344034499281265
ESPÍRITO SANTO DO PINHAL,RICARDO BRIGAGÃO,PSDB,1285,0.06157163392429325
ESPÍRITO SANTO DO PINHAL,TONI ZIBORDI,PSD,906,0.04341159559175851
ESPÍRITO SANTO DO PINHAL,ROGÉRIO BELI,PSD,728,0.03488260661236224
ESPÍRITO SANTO DO PINHAL,PROFESSORA MILENA,PSD,692,0.03315764254911356
ESPÍRITO SANTO DO PINHAL,LOURDES DOS ANIMAIS,PODE,656,0.031432678485864875
ESPÍRITO SANTO DO PINHAL,CAROL MARINELLI DELBIN,PODE,615,0.029468136080498322
ESPÍRITO SANTO DO PINHAL,BETO PORTO,PL,586,0.02807858169621466
SÃO PEDRO DO TURVO,HAMILTON PRETINHO,PP,332,0.0712599270229663
SÃO PEDRO DO TURVO,BRUNO,PODE,299,0.06417686198755097
SÃO PEDRO DO TURVO,CULU,MDB,279,0.05988409529942048
SÃO PEDRO DO TURVO,MINEIRO,PSD,253,0.05430349860485083
SÃO PEDRO DO TURVO,MILITÃO DO POSTO,PL,219,0.04700579523502898
SÃO PEDRO DO TURVO,RAFAEL VIEIRA,REPUBLICANOS,205,0.04400085855333763
SÃO PEDRO DO TURVO,ADRIANO DO JORNAL,PSD,175,0.03756170852114188
SÃO PEDRO DO TURVO,FERNANDINHO,PSD,174,0.03734707018673535
SÃO PEDRO DO TURVO,FERNANDÃO DA ÁGUA,PL,171,0.03670315518351577
ITARIRI,NESTOR RODRIGUES SILVANO,UNIÃO,420,0.055125344533403335
ITARIRI,MILENE DAMASCENO,PL,399,0.05236907730673317
ITARIRI,DIVA COOPERATIVA,PSD,273,0.03583147394671217
ITARIRI,DINE,PODE,264,0.034650216563853524
ITARIRI,RAFAEL PERONI,PSDB,256,0.03360021000131251
ITARIRI,PRI NOVAES,UNIÃO,255,0.03346895918099488
ITARIRI,QUINHO,PP,247,0.032418952618453865
ITARIRI,HÉLIO RIBEIRO,REPUBLICANOS,237,0.031106444415277594
ITARIRI,FLAVINHO PEREIRA,PODE,229,0.03005643785273658
ITARIRI,CARLOS EDUARDO,MDB,209,0.02743142144638404
ITARIRI,ELIAS NOVA ITARIRI,PL,191,0.025068906680666754
PIRAJU,ERICO TAVARES,PSDB,899,0.06128152692569871
PIRAJU,FERNANDA CARRARA,PSB,884,0.06025903203817314
PIRAJU,JUNINHO BRAZ,PSB,628,0.04280845262440355
PIRAJU,JANAINA VETERINÁRIA,PODE,540,0.03680981595092025
PIRAJU,BRANDINI DO GAS,MDB,502,0.034219495569188824
PIRAJU,BOMBEIRO SARGENTO SIQUEIRA,MDB,461,0.03142467620995228
PIRAJU,LEIA JACOB,PL,461,0.03142467620995228
PIRAJU,FELIPE CHAGAS,PSB,438,0.02985685071574642
PIRAJU,NANA ALBANESI,PSDB,378,0.025766871165644172
PIRAJU,MARILVIO DA AMBULÂNCIA,REPUBLICANOS,349,0.023790047716428085
PIRAJU,REGINALDO PIRUÁ,REPUBLICANOS,335,0.02283571915473756
GABRIEL MONTEIRO,SUZI VEREADORA,PSDB,254,0.10530679933665009
GABRIEL MONTEIRO,FERNANDA DONADONI,PSD,214,0.08872305140961857
GABRIEL MONTEIRO,ELOIZA DA SAUDE,UNIÃO,182,0.07545605306799337
GABRIEL MONTEIRO,REZINHO,UNIÃO,173,0.07172470978441128
GABRIEL MONTEIRO,TONHO,PSD,142,0.05887230514096186
GABRIEL MONTEIRO,ADEMIR DO BORDADO,REPUBLICANOS,122,0.0505804311774461
GABRIEL MONTEIRO,MALUFÃO,PSDB,120,0.04975124378109453
GABRIEL MONTEIRO,THIAGO AZEVEDO,UNIÃO,116,0.04809286898839138
GABRIEL MONTEIRO,ALEXANDRE DA LOTERICA,REPUBLICANOS,107,0.044361525704809286
TREMEMBÉ,PAULINHO KODAK,REPUBLICANOS,1805,0.088602002748871
TREMEMBÉ,RICARDO TOLEDO,PL,960,0.04712350284704497
TREMEMBÉ,DR CLÁUDIO MANFREDINI,PODE,861,0.042263891615943454
TREMEMBÉ,ANDERSON GODOI,PP,800,0.0392695857058708
TREMEMBÉ,CESAR,UNIÃO,749,0.03676614961712154
TREMEMBÉ,SILVINHO,REPUBLICANOS,592,0.029059493422344394
TREMEMBÉ,PROFESSORA DANI RENÓ,PSD,539,0.026457883369330453
TREMEMBÉ,DIOGO BORNÁ,PSD,529,0.025967013548007067
TREMEMBÉ,BENÊ BARBUDO,PSD,493,0.02419988219124288
TREMEMBÉ,BODE LANCHE,PL,466,0.022874533673669744
TREMEMBÉ,BETO TIRELLI,PSD,459,0.022530924798743374
IGARAPAVA,NANAU MOTORISTA,PP,635,0.04397811482789667
IGARAPAVA,ANA LUIZA DO CESÁRIO,PP,541,0.03746796869589307
IGARAPAVA,PROFESSOR RINALDO GOBBI,UNIÃO,460,0.031858161922570814
IGARAPAVA,FRED ALAN,REPUBLICANOS,425,0.029434171341505645
IGARAPAVA,MARCIO SILVA,MDB,417,0.028880116351547892
IGARAPAVA,FABÍOLA ALVES,UNIÃO,361,0.02500173142184362
IGARAPAVA,DILA DA ÁGUA,PP,334,0.023131795830736202
IGARAPAVA,LEANDRO VERDUREIRO,PODE,300,0.02077706212341575
IGARAPAVA,DENGO MENDONÇA,AVANTE,296,0.020500034628436872
IGARAPAVA,MARIANA SACONATO,PL,295,0.020430777754692153
IGARAPAVA,ZÉ AGUINALDO,MDB,281,0.019461181522266086
BOA ESPERANÇA DO SUL,SUZANI ZOPE,PP,430,0.058831577507182924
BOA ESPERANÇA DO SUL,DORADINHO,PP,417,0.057052948419756465
BOA ESPERANÇA DO SUL,JORA COVO,PP,401,0.05486386646600082
BOA ESPERANÇA DO SUL,LUIZ MASCOTI,PP,381,0.05212751402380627
BOA ESPERANÇA DO SUL,DANIEL GARCIA,MDB,337,0.04610753865097825
BOA ESPERANÇA DO SUL,MAURICIO DA BEBEL,PP,335,0.04583390340675879
BOA ESPERANÇA DO SUL,KABAL,MDB,321,0.0439184566972226
BOA ESPERANÇA DO SUL,REGINA FREITAS,MDB,289,0.039540292789711315
BOA ESPERANÇA DO SUL,PROF CRIS THOMAZINI,MDB,268,0.03666712272540703
ROSEIRA,REGINA MINEIRINHA,PSD,724,0.10724337135239224
ROSEIRA,JOEL POLYDORO,PSD,398,0.05895422900311065
ROSEIRA,MARCELO DA SAÚDE,PP,325,0.04814101614575619
ROSEIRA,JOÃO DA ESTAÇÃO,PL,243,0.03599466745667308
ROSEIRA,DANIEL HENRIQUE,REPUBLICANOS,241,0.035698415049622276
ROSEIRA,DR GLAUBER,UNIÃO,230,0.03406902681084284
ROSEIRA,DAIO DA FARMÁCIA,PP,229,0.033920900607317436
ROSEIRA,BRUNO PAULA SANTOS,PL,229,0.033920900607317436
ROSEIRA,JAQUELINE DO MARCAO,REPUBLICANOS,228,0.03377277440379203
BOITUVA,THIAGO DO DECIO,PRD,2545,0.07983562331388418
BOITUVA,DR HERNANDO,PP,1453,0.04558002384089341
BOITUVA,LUCAS MATEOS,PODE,1097,0.03441244745592572
BOITUVA,ADILSON LEITE ELETRICISTA,UNIÃO,993,0.031150009410878976
BOITUVA,LAIS GIANOTTI,PRD,879,0.027573875399962356
BOITUVA,FLÁVIO DO POSTO,REPUBLICANOS,878,0.027542505803375368
BOITUVA,MARCIO DA FARMÁCIA,PP,823,0.025817177991091036
BOITUVA,NELSON DA FARMÁCIA,CIDADANIA,742,0.023276240667545016
BOITUVA,NETO FRIOS,PSD,714,0.022397891963109356
BOITUVA,CECILIA PACHECO,PSD,679,0.02129995608256478
BOITUVA,DAL,CIDADANIA,645,0.020233389798607188
BOITUVA,PEDRINHO GAS,PSD,642,0.020139281008846228
BOITUVA,PROFESSOR LEVI,CIDADANIA,593,0.01860217077608382
AURIFLAMA,BRUNO BRAMBILA,PL,676,0.0787511649580615
AURIFLAMA,DAVI,MDB,518,0.0603448275862069
AURIFLAMA,JUNIOR DILA,PL,360,0.04193849021435228
AURIFLAMA,MARQUINHO DAINESE,PODE,324,0.03774464119291705
AURIFLAMA,RENATO MARINHO,PSD,307,0.03576421248835042
AURIFLAMA,CHICO OLIVA,PSB,297,0.034599254426840635
AURIFLAMA,GABRIEL FEDERICE,UNIÃO,291,0.03390027958993476
AURIFLAMA,MARIO BARBOSA,MDB,287,0.03343429636533085
AURIFLAMA,WANDERLEY TEIXEIRA,PODE,226,0.026328052190121156
EMBU-GUAÇU,ELTON CAMARGO CORRÊA,SOLIDARIEDADE,1480,0.041076880377463224
EMBU-GUAÇU,VINICIUS DO MANÉ,UNIÃO,1464,0.04063280599500416
EMBU-GUAÇU,ISAIAS COELHO,PSD,1417,0.03932833749653067
EMBU-GUAÇU,DOUGLAS DA ANALICE,SOLIDARIEDADE,983,0.027282819872328615
EMBU-GUAÇU,MARCIA ALMEIDA,PODE,905,0.02511795725784069
EMBU-GUAÇU,JOÃOZINHO DO CAVALO,UNIÃO,886,0.024590618928670552
EMBU-GUAÇU,CARLOS TATTO,PT,801,0.022231473771856785
EMBU-GUAÇU,ENGENHEIRO BARROS,SOLIDARIEDADE,788,0.0218706633361088
EMBU-GUAÇU,TONINHO  VAL FLOR,UNIÃO,788,0.0218706633361088
EMBU-GUAÇU,MAICON SIQUEIRA,UNIÃO,690,0.019150707743547043
EMBU-GUAÇU,PROFESSOR COLLE,UNIÃO,671,0.01862336941437691
EMBU-GUAÇU,LUCAS DA SAÚDE,UNIÃO,664,0.018429086872051068
EMBU-GUAÇU,MOISÉS DA MADALENA,SOLIDARIEDADE,655,0.018179295031917845
IRAPURU,JOYCE BASTOS,REPUBLICANOS,309,0.0895911858509713
IRAPURU,MÁRCIA DO SÍTIO,REPUBLICANOS,255,0.0739344737605103
IRAPURU,VITOR BONATO,PSDB,189,0.05479849231661351
IRAPURU,JANAINA ROCHA,PSDB,170,0.04928964917367353
IRAPURU,DERVAL LYRIO,REPUBLICANOS,169,0.048999710060887214
IRAPURU,NOZINHO,UNIÃO,168,0.048709770948100896
IRAPURU,AMIGO MALA,UNIÃO,151,0.043780806030733546
IRAPURU,TONINHO,UNIÃO,143,0.04146129312844303
IRAPURU,ZÉ CARLOS BOA,REPUBLICANOS,137,0.039721658451725136
GUAPIAÇU,PROFESSOR NANDO,PSDB,661,0.05716015219647181
GUAPIAÇU,WILLIAM ALBANO,PSB,623,0.05387409200968523
GUAPIAÇU,ROSELI PEDRO IRMÃ DO ALEXANDRE,PSD,549,0.04747492217225873
GUAPIAÇU,BRUNO RIBEIRO,PP,542,0.046869595295745414
GUAPIAÇU,TENENTE CARDOSO,PSDB,522,0.045140089934278795
GUAPIAÇU,CAMILO SAVENHARO,PODE,505,0.04367001037703217
GUAPIAÇU,PEIXINHO,PSD,469,0.04055690072639225
GUAPIAÇU,EVERALDO MACHADO,MDB,439,0.03796264268419232
GUAPIAÇU,RAFAEL MOIOLLI,REPUBLICANOS,391,0.03381182981667243
ADAMANTINA,GABI CALIL,PRD,886,0.04878585980948186
ADAMANTINA,PROF DANIEL FABRI,PODE,869,0.04784978800726832
ADAMANTINA,EDINHO RUETE,NOVO,799,0.043995374704036125
ADAMANTINA,ROBERTINHO DA DENGUE,PL,733,0.04036121358956005
ADAMANTINA,PROFESSOR HELIO,PP,539,0.029678982434887948
ADAMANTINA,MEIRE ESCRIVA,NOVO,482,0.026540388745113153
ADAMANTINA,CID SANTOS,NOVO,446,0.024558119046308023
ADAMANTINA,ROGERIO MACARRAO,PP,422,0.023236605913771267
ADAMANTINA,JEAN COLEGA,MDB,393,0.021639777545289358
ADOLFO,WELLIGTON LIRA,PSD,285,0.08494783904619971
ADOLFO,PAULO MARTINEZ (BEIBE),PSD,267,0.07958271236959762
ADOLFO,LEANDRO FARIA,PODE,264,0.07868852459016394
ADOLFO,CESARR DIGOIAIS,MDB,200,0.05961251862891207
ADOLFO,LÉO PASIN,MDB,179,0.053353204172876305
ADOLFO,PASTOR LUCIANO,PODE,178,0.05305514157973174
ADOLFO,EDNA DO TOMATE,MDB,154,0.04590163934426229
ADOLFO,BETO PARROLA,PSD,146,0.04351713859910581
ADOLFO,EDNA DO GERALDINHO,MDB,129,0.03845007451564829
AGUDOS,AURO OCTAVIANI,MDB,1090,0.050768514205868656
AGUDOS,JOSTER MELO,REPUBLICANOS,920,0.04285048905449464
AGUDOS,PEDRINHO DO FÓRUM,PSD,758,0.035305076851420585
AGUDOS,ROSAMARIA,SOLIDARIEDADE,610,0.02841173730787145
AGUDOS,LANGO MORENO,MDB,564,0.026269212855146717
AGUDOS,LUIZ BREVE,PSD,549,0.025570563577084305
AGUDOS,PROFESSORA RAFAELA,PDT,543,0.025291103865859338
AGUDOS,XIXO DANELON,PL,533,0.024825337680484397
AGUDOS,LÉO BELLAI ALVES,PL,525,0.024452724732184444
AGUDOS,LEANDRO CORREA,REPUBLICANOS,525,0.024452724732184444
AGUDOS,FELIPE TERRA,MDB,522,0.024312994876571962
AGUDOS,JUNIOR ARTIOLI,PODE,461,0.021471821145784817
AGUDOS,LUCIANO DURÃES,PSD,449,0.020912901723334886
SÃO LOURENÇO DA SERRA,WAGNER DO LAVA RÁPIDO,MDB,834,0.09316353887399464
SÃO LOURENÇO DA SERRA,ALMIR NUNES FISCAL DO POVO,REPUBLICANOS,501,0.05596514745308311
SÃO LOURENÇO DA SERRA,FERNANDO SEME AMED FILHO,PODE,438,0.048927613941018765
SÃO LOURENÇO DA SERRA,ETHEL GISONDI,PSDB,428,0.04781054512957998
SÃO LOURENÇO DA SERRA,VAGNER NARCISO,MDB,373,0.041666666666666664
SÃO LOURENÇO DA SERRA,ZELÃO,MDB,353,0.0394325290437891
SÃO LOURENÇO DA SERRA,CEARA PANÇA,REPUBLICANOS,350,0.03909740840035746
SÃO LOURENÇO DA SERRA,BETO DO PAIOL,PODE,341,0.038092046470062556
SÃO LOURENÇO DA SERRA,ANDRE DESPÉZIO,PSDB,332,0.03708668453976765
PARAIBUNA,MARCELO ANDRÉ,PT,477,0.04524758110415481
PARAIBUNA,TOMAS BARBOSA,PSD,475,0.045057863782963385
PARAIBUNA,JUNINHO,PT,449,0.04259153860747486
PARAIBUNA,DIEGO CHINA,PSDB,386,0.036615442989944985
PARAIBUNA,CÍCERO FABIANO,PSDB,374,0.03547713906279643
PARAIBUNA,EDINHO FRANÇA,PL,352,0.03339024852969076
PARAIBUNA,KLINGER VITORIO,REPUBLICANOS,339,0.0321570859419465
PARAIBUNA,ANDRÉ DA PAMONHA,PL,315,0.029880478087649404
PARAIBUNA,EDNEI RIBEIRÃO BRANCO,PP,309,0.029311326124075127
PARAIBUNA,CARLÃO CAMARGO,MDB,302,0.02864731549990514
PARAIBUNA,FLAVINHO PEDROSO,PSDB,295,0.027983304875735155
ATIBAIA,FERNANDO SOUZA FEFÊ,PSB,2170,0.027660930528999362
ATIBAIA,JULIO MENDES,MDB,1995,0.025430210325047803
ATIBAIA,CARLINHOS DO PORTÃO,MDB,1983,0.025277246653919692
ATIBAIA,DR. DENIG,PL,1887,0.024053537284894837
ATIBAIA,ADEMILSON MILITÃO,PSB,1864,0.023760356915232633
ATIBAIA,DEREK BONJARDIM,PL,1764,0.02248565965583174
ATIBAIA,CORONEL IKEDA,PL,1742,0.022205226258763543
ATIBAIA,LUCAS CARDOSO,PSB,1738,0.022154238368387508
ATIBAIA,ZÉ MACHADO,PSDB,1703,0.021708094327597197
ATIBAIA,PI DO JUDÔ,PSD,1594,0.020318674314850224
ATIBAIA,LUCAS GARCIA,PL,1442,0.018381134480560866
CORDEIRÓPOLIS,DIEGO FABIANO,MDB,773,0.05213110331804694
CORDEIRÓPOLIS,VALMIR SANCHES,UNIÃO,497,0.03351766927434583
CORDEIRÓPOLIS,CALEFFI DA AUTO ELÉTRICA,UNIÃO,427,0.028796870785001347
CORDEIRÓPOLIS,PAULO CESAR,UNIÃO,353,0.023806312381980037
CORDEIRÓPOLIS,AMARILDO ZORZO,SOLIDARIEDADE,336,0.02265983274885352
CORDEIRÓPOLIS,RAPOSÃO,PT,326,0.02198543296466145
CORDEIRÓPOLIS,JR,REPUBLICANOS,320,0.02158079309414621
CORDEIRÓPOLIS,SERGIO BALTHAZAR,PT,316,0.021311033180469383
CORDEIRÓPOLIS,DEIZE BETTIN ,PP,300,0.020231993525762073
PEDERNEIRAS,CHAPEU,MDB,1680,0.07002917882451021
PEDERNEIRAS,DANIEL CAMARGO,PSB,1514,0.06310962901208837
PEDERNEIRAS,ADRIANO DO POSTINHO,PSD,1061,0.04422676115047937
PEDERNEIRAS,ANGELA VERMELHO,MDB,1048,0.0436848686952897
PEDERNEIRAS,BRAGUINHA,PSDB,909,0.037890787828261774
PEDERNEIRAS,VAL GRANA,PP,730,0.03042934556065027
PEDERNEIRAS,NANCI DO POSTINHO,PSDB,693,0.028887036265110463
PEDERNEIRAS,EDILSON DA FARMACIA,PSDB,534,0.022259274697790748
PEDERNEIRAS,ANA EM DEFESA DO CONSUMIDOR,PP,507,0.02113380575239683
SERRA NEGRA,WAGUINHO DO HOSPITAL,UNIÃO,1527,0.09697701003429443
SERRA NEGRA,RENATO GIACHETTO,UNIÃO,716,0.04547186587069732
SERRA NEGRA,ANNA BEATRIZ SCACHETTI,REPUBLICANOS,614,0.038994030229899654
SERRA NEGRA,BARBARA MAGALDI,UNIÃO,587,0.03727930903086498
SERRA NEGRA,ROSIMAR GOLEIRO,REPUBLICANOS,423,0.02686396545154325
SERRA NEGRA,LEO DA AMBULÂNCIA ,UNIÃO,421,0.02673694906642957
SERRA NEGRA,RICARDO DO TONHÃO,PSB,379,0.024069604979042297
SERRA NEGRA,NEY,PODE,357,0.02267242474279182
SERRA NEGRA,LETICIA ESTEFFANY,PRD,354,0.0224819001651213
SERRA NEGRA,TUCO DA ÁGUA,PL,340,0.021592785469325543
SERRA NEGRA,KARINA KELLYS,PL,334,0.021211736313984503
EMILIANÓPOLIS,LUQUINHA,REPUBLICANOS,209,0.0892018779342723
EMILIANÓPOLIS,ZÉ RAFAEL,REPUBLICANOS,183,0.07810499359795134
EMILIANÓPOLIS,ANTONIO ROSA,PODE,165,0.07042253521126761
EMILIANÓPOLIS,HENRIQUE ZOVO,REPUBLICANOS,165,0.07042253521126761
EMILIANÓPOLIS,SIDNEI PEREIRA,REPUBLICANOS,144,0.06145966709346991
EMILIANÓPOLIS,SUSY DO NARDO,UNIÃO,117,0.0499359795134443
EMILIANÓPOLIS,ZEZINHO DO AÇOUGUE,PODE,114,0.04865556978233035
EMILIANÓPOLIS,BELO,UNIÃO,100,0.04268032437046521
EMILIANÓPOLIS,PAULA DO MARQUINHO,UNIÃO,91,0.03883909517712335
PARISI,JOÃO BAIANO,PSDB,352,0.12889051629439766
PARISI,LUCIANO DO AÇOUGUE,REPUBLICANOS,218,0.07982424020505309
PARISI,ZEZÃO,PP,209,0.0765287440497986
PARISI,VANDO GIMENEZ,PP,193,0.07067008421823508
PARISI,THIAGO,PP,180,0.06590992310508971
PARISI,GEOVANE,REPUBLICANOS,174,0.06371292566825339
PARISI,LEANDRO BARÃO,PSDB,143,0.05236177224459905
PARISI,JUNÃO,PSDB,119,0.04357378249725375
PARISI,FERNANDO PINTOR,PSD,117,0.04284145001830831
SANTA GERTRUDES,SIVALDO,PP,1053,0.07351811771276967
SANTA GERTRUDES,WILLIAN BENTO,PL,968,0.06758360678628779
SANTA GERTRUDES,CLAYTON DO ESPETINHO,REPUBLICANOS,955,0.06667597570341409
SANTA GERTRUDES,LUIZ BASSO ,PL,610,0.042588843119458215
SANTA GERTRUDES,MARCOS DO GÁS,PL,485,0.033861621168749564
SANTA GERTRUDES,CASSAPINHA,PL,455,0.031767087900579485
SANTA GERTRUDES,WASHINGTON DOS VASOS,PSDB,446,0.031138727920128464
SANTA GERTRUDES,DOUTOR MARCELO,PL,393,0.027438385813027998
SANTA GERTRUDES,PASTOR SILVANIO CEARÁ,PP,387,0.027019479159393983
MARÍLIA,FABIANA CAMARINHA,PODE,4281,0.03773235675189719
MARÍLIA,GUILHERME BKS BURCAO,DC,3420,0.030143578624500914
MARÍLIA,AGENTE FEDERAL JUNIOR FÉFIN,UNIÃO,2657,0.023418563861198515
MARÍLIA,EVANDRO GALETE,PSB,2454,0.02162933974986118
MARÍLIA,DANILO DA SAUDE,PSDB,2409,0.021232713715328273
MARÍLIA,ENGENHEIRO NARDI,CIDADANIA,2070,0.01824479758851371
MARÍLIA,THIAGUINHO,PP,2042,0.017998008055915456
MARÍLIA,DR ELIO AJEKA,PP,1974,0.017398662048176843
MARÍLIA,VANIA RAMOS,REPUBLICANOS,1945,0.01714305860370008
MARÍLIA,PROFESSORA DANIELA,PL,1875,0.016526084772204446
MARÍLIA,MARCOS CUSTODIO,PSDB,1800,0.01586504138131627
MARÍLIA,PROFESSOR GALDINO DA UNIMAR,CIDADANIA,1752,0.015441973611147835
